Order ID;Order Date;Ship Date;IdShipMode;Customer ID
CA-2017-123981;2/10/2017;8/10/2017;2;RW-19630
CA-2017-158953;4/6/2017;8/6/2017;2;ML-18040
CA-2014-165428;1/9/2014;4/9/2014;3;JL-15130
CA-2016-169026;8/8/2016;13/8/2016;2;CM-12655
CA-2017-109750;22/7/2017;28/7/2017;2;FH-14365
CA-2015-149384;10/7/2015;10/7/2015;4;EH-13945
CA-2014-131527;1/12/2014;7/12/2014;2;TB-21280
CA-2017-164000;18/12/2017;22/12/2017;2;AH-10030
CA-2014-164224;18/5/2014;20/5/2014;1;TT-21070
CA-2014-158372;10/11/2014;16/11/2014;2;RD-19900
CA-2016-108882;9/1/2016;15/1/2016;2;LA-16780
US-2017-108245;22/9/2017;27/9/2017;2;SH-19975
CA-2014-142314;23/12/2014;28/12/2014;2;SF-20200
CA-2016-132409;26/5/2016;1/6/2016;2;TH-21235
CA-2017-150189;8/7/2017;10/7/2017;3;VG-21790
CA-2014-114433;13/5/2014;17/5/2014;2;NP-18325
CA-2017-104640;10/11/2017;16/11/2017;2;FH-14275
US-2015-137008;2/10/2015;8/10/2015;2;JP-15460
CA-2014-108189;2/10/2014;5/10/2014;3;ES-14080
CA-2014-154641;11/8/2014;16/8/2014;2;KL-16645
CA-2017-131625;1/9/2017;5/9/2017;1;BN-11515
US-2017-156356;16/4/2017;22/4/2017;2;ND-18370
CA-2016-138933;24/4/2016;27/4/2016;3;JL-15130
CA-2016-140746;15/1/2016;15/1/2016;4;RC-19825
CA-2016-146836;2/5/2016;2/5/2016;4;CC-12475
US-2016-127971;20/11/2016;27/11/2016;2;DW-13195
US-2016-140809;1/2/2016;3/2/2016;3;CK-12760
CA-2017-114524;31/3/2017;5/4/2017;1;EG-13900
CA-2017-113355;1/12/2017;5/12/2017;2;SJ-20215
US-2017-140907;10/12/2017;12/12/2017;1;BP-11185
CA-2016-159730;17/9/2016;21/9/2016;2;SJ-20125
CA-2016-157868;23/12/2016;29/12/2016;2;MC-17590
CA-2017-119389;17/4/2017;19/4/2017;3;BG-11740
CA-2017-110373;27/10/2017;30/10/2017;1;MA-17560
CA-2016-155474;8/7/2016;14/7/2016;2;CC-12220
CA-2015-155453;9/8/2015;14/8/2015;2;RA-19885
US-2016-161844;9/12/2016;14/12/2016;1;DK-12835
US-2016-162103;13/11/2016;17/11/2016;2;LB-16795
CA-2014-151554;14/11/2014;15/11/2014;3;CM-11815
CA-2014-140662;17/11/2014;19/11/2014;3;TS-21205
CA-2016-122518;4/3/2016;8/3/2016;1;RF-19345
US-2014-126571;11/10/2014;15/10/2014;2;JF-15565
CA-2014-143840;22/5/2014;29/5/2014;2;EH-14185
CA-2014-115980;15/7/2014;19/7/2014;2;VW-21775
CA-2015-155145;27/12/2015;29/12/2015;1;KN-16450
CA-2015-146038;9/2/2015;16/2/2015;2;SJ-20215
CA-2017-133865;8/5/2017;12/5/2017;2;PS-19045
CA-2017-116358;2/11/2017;6/11/2017;2;KM-16225
CA-2014-102988;5/4/2014;9/4/2014;1;GM-14695
US-2014-117170;17/9/2014;24/9/2014;2;KT-16465
CA-2014-159478;30/9/2014;6/10/2014;2;MH-17785
CA-2014-103702;12/9/2014;17/9/2014;2;AF-10885
CA-2017-150525;20/2/2017;25/2/2017;2;JP-16135
CA-2015-157770;13/12/2015;15/12/2015;3;RD-19585
CA-2016-167290;30/10/2016;4/11/2016;2;JF-15295
CA-2014-106264;26/12/2014;30/12/2014;2;CK-12595
CA-2014-138023;15/8/2014;18/8/2014;3;KH-16510
CA-2017-113418;1/10/2017;3/10/2017;3;CM-12655
US-2015-110569;23/5/2015;30/5/2015;2;EB-13870
CA-2017-136308;16/11/2017;16/11/2017;4;MW-18235
US-2014-159926;18/11/2014;22/11/2014;2;CS-11950
CA-2014-104738;30/12/2014;1/1/2015;1;SP-20620
CA-2015-144386;5/11/2015;11/11/2015;2;GT-14635
CA-2016-111416;17/9/2016;22/9/2016;2;LW-17215
CA-2016-162747;20/3/2016;25/3/2016;1;AH-10030
US-2014-133130;27/9/2014;1/10/2014;2;TH-21100
CA-2017-169978;24/12/2017;28/12/2017;2;HG-15025
CA-2017-161739;10/11/2017;15/11/2017;1;EB-13750
CA-2015-165057;11/9/2015;15/9/2015;2;SC-20725
CA-2014-134551;20/12/2014;25/12/2014;2;TS-21505
CA-2015-120810;23/7/2015;27/7/2015;2;TH-21550
CA-2014-165309;11/11/2014;15/11/2014;2;KD-16270
CA-2017-122595;14/12/2017;20/12/2017;2;GM-14455
US-2017-109253;21/8/2017;22/8/2017;3;PR-18880
CA-2016-145982;27/8/2016;1/9/2016;1;TB-21055
CA-2015-112014;13/8/2015;20/8/2015;2;ON-18715
CA-2017-154732;5/11/2017;7/11/2017;3;AH-10195
US-2016-157308;17/8/2016;21/8/2016;2;NM-18520
CA-2016-147536;26/12/2016;31/12/2016;2;AR-10510
US-2014-134733;23/9/2014;28/9/2014;2;BM-11650
US-2014-150434;19/7/2014;24/7/2014;2;CA-12310
CA-2017-100335;7/9/2017;13/9/2017;2;NF-18595
CA-2016-139234;6/5/2016;10/5/2016;2;AF-10870
US-2015-142020;4/6/2015;8/6/2015;1;TC-21535
CA-2015-139962;13/12/2015;20/12/2015;2;Dp-13240
CA-2016-130050;16/7/2016;18/7/2016;1;MC-17425
CA-2014-115161;31/1/2014;2/2/2014;3;LC-17050
CA-2014-165379;9/7/2014;15/7/2014;2;BM-11650
CA-2015-115511;21/11/2015;25/11/2015;2;NW-18400
CA-2016-134887;25/3/2016;25/3/2016;4;TB-21280
CA-2017-123778;23/9/2017;30/9/2017;2;BS-11755
CA-2015-161718;4/12/2015;10/12/2015;2;SO-20335
CA-2016-100671;1/11/2016;4/11/2016;3;CS-12490
CA-2017-142867;17/3/2017;21/3/2017;2;PO-19180
CA-2017-103156;23/11/2017;24/11/2017;3;TD-20995
US-2017-162208;27/8/2017;30/8/2017;3;SP-20620
CA-2015-130659;4/12/2015;9/12/2015;1;MS-17365
CA-2017-148404;7/10/2017;11/10/2017;2;Dp-13240
CA-2017-101077;25/3/2017;30/3/2017;1;DB-13660
CA-2014-166471;9/8/2014;13/8/2014;2;MG-17650
CA-2014-105340;22/11/2014;25/11/2014;3;EH-14185
US-2017-131583;10/6/2017;10/6/2017;4;CL-11890
US-2017-148362;1/7/2017;8/7/2017;2;KF-16285
CA-2014-102274;21/11/2014;26/11/2014;2;DH-13075
CA-2015-129700;4/5/2015;5/5/2015;3;LA-16780
CA-2017-168739;29/5/2017;5/6/2017;2;HZ-14950
CA-2015-152527;17/10/2015;17/10/2015;4;CM-12190
US-2014-150119;23/4/2014;27/4/2014;2;LB-16795
US-2017-150847;30/4/2017;6/5/2017;2;JF-15490
CA-2016-100244;20/9/2016;24/9/2016;2;GM-14695
CA-2016-116540;2/9/2016;2/9/2016;4;SS-20590
CA-2015-151841;27/4/2015;2/5/2015;2;TC-21475
CA-2015-150791;6/9/2015;13/9/2015;2;CC-12430
CA-2016-134803;28/5/2016;3/6/2016;2;CL-12565
CA-2015-153381;24/9/2015;28/9/2015;2;DE-13255
US-2017-111024;3/7/2017;6/7/2017;1;SZ-20035
CA-2017-148264;8/12/2017;9/12/2017;3;LF-17185
CA-2017-131212;5/12/2017;9/12/2017;2;AB-10165
US-2015-100531;27/9/2015;29/9/2015;3;NM-18520
CA-2017-152583;30/10/2017;30/10/2017;4;RA-19945
CA-2015-144099;29/11/2015;30/11/2015;4;PO-19195
CA-2014-158337;11/3/2014;14/3/2014;1;KA-16525
CA-2017-168858;19/11/2017;23/11/2017;2;JD-16150
CA-2016-116344;29/7/2016;2/8/2016;2;JO-15145
CA-2015-131779;12/6/2015;17/6/2015;2;LE-16810
CA-2016-158869;6/8/2016;7/8/2016;3;AH-10690
CA-2017-102554;11/6/2017;15/6/2017;2;KN-16705
CA-2016-162614;7/10/2016;13/10/2016;2;TB-21250
CA-2014-168592;8/9/2014;14/9/2014;2;DP-13390
CA-2014-157609;16/3/2014;21/3/2014;1;KN-16705
CA-2015-153325;1/3/2015;2/3/2015;1;ST-20530
CA-2015-153626;9/7/2015;14/7/2015;2;EB-13870
CA-2016-166485;20/2/2016;27/2/2016;2;AH-10210
CA-2017-136448;16/9/2017;18/9/2017;3;AS-10090
CA-2017-114258;5/11/2017;10/11/2017;1;EM-13825
CA-2015-152611;20/2/2015;23/2/2015;1;KA-16525
CA-2016-165470;25/11/2016;30/11/2016;2;HJ-14875
CA-2017-128699;3/12/2017;5/12/2017;1;ND-18370
US-2015-147242;10/9/2015;14/9/2015;2;EH-13765
CA-2016-146143;14/12/2016;19/12/2016;2;MC-17845
CA-2015-100888;6/4/2015;10/4/2015;2;MH-17455
US-2016-150035;1/12/2016;5/12/2016;2;CL-11890
CA-2017-122644;12/11/2017;17/11/2017;2;SF-20965
CA-2017-111815;3/3/2017;10/3/2017;2;EP-13915
CA-2016-144911;27/11/2016;30/11/2016;3;RW-19630
CA-2014-143385;31/8/2014;5/9/2014;2;SJ-20500
CA-2016-131289;8/12/2016;14/12/2016;2;SP-20620
CA-2014-124023;7/4/2014;10/4/2014;3;PJ-19015
CA-2014-124688;27/8/2014;29/8/2014;3;CC-12610
CA-2016-151169;21/10/2016;26/10/2016;2;MY-18295
US-2016-134761;30/11/2016;30/11/2016;4;DB-13210
CA-2017-120705;5/9/2017;11/9/2017;2;MG-17875
CA-2015-157322;2/7/2015;6/7/2015;2;RH-19600
CA-2017-142034;24/9/2017;28/9/2017;2;KB-16240
CA-2016-107328;8/8/2016;15/8/2016;2;CA-12055
CA-2016-108616;29/9/2016;3/10/2016;2;JK-15730
CA-2017-125115;10/4/2017;10/4/2017;4;RD-19930
CA-2016-150945;18/12/2016;20/12/2016;1;JK-16120
CA-2014-166863;20/6/2014;24/6/2014;2;SC-20020
CA-2017-140326;4/9/2017;6/9/2017;3;HW-14935
CA-2016-168536;20/12/2016;24/12/2016;2;SC-20800
US-2016-113649;9/8/2016;12/8/2016;3;HA-14920
CA-2015-124975;22/6/2015;25/6/2015;3;MG-17875
CA-2015-168767;10/4/2015;15/4/2015;2;DM-12955
CA-2016-114482;21/11/2016;25/11/2016;1;DM-13345
CA-2016-137673;5/9/2016;10/9/2016;2;ML-17395
CA-2016-132731;24/11/2016;28/11/2016;2;GA-14515
CA-2017-148922;10/12/2017;15/12/2017;1;SU-20665
CA-2016-130680;24/6/2016;29/6/2016;2;BD-11320
CA-2015-141145;17/9/2015;23/9/2015;2;DB-13405
US-2016-152835;19/5/2016;23/5/2016;2;RP-19855
CA-2016-155565;28/5/2016;28/5/2016;4;EH-13765
CA-2014-110849;18/4/2014;23/4/2014;2;JL-15835
CA-2016-145842;17/6/2016;20/6/2016;1;FM-14380
CA-2014-158771;9/5/2014;9/5/2014;4;SB-20290
CA-2016-157511;18/9/2016;20/9/2016;3;SV-20365
CA-2017-121216;23/12/2017;25/12/2017;1;MM-17920
CA-2017-155292;30/10/2017;1/11/2017;3;RD-19810
CA-2016-152555;29/3/2016;2/4/2016;1;ME-17320
CA-2017-107832;23/11/2017;26/11/2017;1;FH-14275
CA-2014-120838;23/3/2014;26/3/2014;1;PO-18865
CA-2017-118542;1/12/2017;5/12/2017;2;CC-12550
CA-2017-152737;7/11/2017;12/11/2017;2;TS-21505
CA-2017-109757;4/9/2017;9/9/2017;1;MD-17350
CA-2016-130029;3/7/2016;6/7/2016;3;GT-14755
CA-2017-103877;7/9/2017;14/9/2017;2;RD-19660
CA-2016-137176;9/9/2016;14/9/2016;1;DB-12910
CA-2017-168109;3/7/2017;3/7/2017;4;JK-15640
US-2017-126081;29/6/2017;4/7/2017;2;FC-14335
CA-2017-117023;7/8/2017;12/8/2017;2;JW-15955
CA-2015-143532;19/3/2015;24/3/2015;2;DC-12850
CA-2016-103163;7/6/2016;11/6/2016;2;FM-14290
CA-2016-104157;25/7/2016;29/7/2016;2;MT-17815
CA-2017-117807;1/10/2017;7/10/2017;2;DK-13090
CA-2015-121650;10/12/2015;16/12/2015;2;KD-16495
CA-2017-161823;3/9/2017;8/9/2017;2;AG-10300
CA-2017-121839;24/9/2017;28/9/2017;2;MH-18115
CA-2017-158729;19/12/2017;21/12/2017;3;AC-10450
CA-2017-146535;24/11/2017;30/11/2017;2;FM-14290
CA-2014-154186;13/12/2014;15/12/2014;1;RA-19285
CA-2016-108434;5/12/2016;7/12/2016;1;JG-15160
CA-2016-164154;11/9/2016;17/9/2016;2;NZ-18565
CA-2017-148012;9/12/2017;15/12/2017;2;KM-16225
CA-2014-102869;9/9/2014;14/9/2014;1;LC-17140
CA-2017-138310;26/6/2017;30/6/2017;2;NP-18700
CA-2014-159835;17/11/2014;24/11/2014;2;RB-19330
CA-2017-112956;21/8/2017;27/8/2017;2;TH-21550
CA-2016-119683;12/3/2016;16/3/2016;1;CK-12595
CA-2014-163559;23/9/2014;28/9/2014;1;ST-20530
CA-2014-140228;28/4/2014;3/5/2014;2;GB-14530
US-2016-131674;29/11/2016;1/12/2016;1;NC-18535
CA-2015-110093;3/12/2015;8/12/2015;2;AB-10255
CA-2017-112529;19/11/2017;21/11/2017;3;SC-20770
CA-2016-154536;5/9/2016;9/9/2016;2;JC-15340
CA-2017-141929;4/9/2017;8/9/2017;2;RA-19285
CA-2016-109743;22/9/2016;29/9/2016;2;SH-19975
CA-2014-159184;14/9/2014;19/9/2014;2;JC-15775
CA-2017-113530;19/5/2017;21/5/2017;1;BC-11125
CA-2014-169726;9/8/2014;13/8/2014;2;JH-15985
CA-2017-155957;26/11/2017;30/11/2017;2;CC-12610
CA-2017-132178;3/5/2017;8/5/2017;1;DB-12970
CA-2016-145177;10/11/2016;14/11/2016;2;PP-18955
CA-2014-156594;20/12/2014;23/12/2014;1;MC-17845
CA-2014-146528;25/7/2014;27/7/2014;1;VF-21715
CA-2015-168459;22/11/2015;27/11/2015;2;MC-17275
CA-2017-109960;9/12/2017;11/12/2017;1;DB-13210
CA-2017-133004;31/8/2017;5/9/2017;2;AJ-10945
CA-2017-168102;24/4/2017;30/4/2017;2;CP-12340
CA-2017-158036;8/9/2017;14/9/2017;2;DB-13555
CA-2015-128083;12/3/2015;17/3/2015;2;EB-13750
CA-2016-161676;18/7/2016;23/7/2016;2;JP-15460
CA-2016-155005;13/6/2016;15/6/2016;1;SC-20050
US-2017-129777;3/7/2017;9/7/2017;2;FM-14290
CA-2014-129364;8/12/2014;13/12/2014;2;TB-21250
CA-2016-104969;8/4/2016;14/4/2016;2;EH-14125
CA-2017-154109;6/11/2017;11/11/2017;2;ML-17410
CA-2015-156440;5/12/2015;9/12/2015;2;MH-17620
CA-2015-132626;9/7/2015;14/7/2015;2;BT-11680
CA-2016-102792;13/12/2016;19/12/2016;2;JC-15340
CA-2016-108567;20/5/2016;24/5/2016;2;DB-13210
CA-2017-140760;2/6/2017;5/6/2017;1;DO-13435
US-2015-131359;30/10/2015;2/11/2015;1;FA-14230
CA-2016-142097;15/10/2016;20/10/2016;2;QJ-19255
CA-2015-151680;19/11/2015;21/11/2015;1;TC-21475
CA-2014-140039;13/9/2014;17/9/2014;2;ON-18715
CA-2017-160416;13/11/2017;18/11/2017;1;AD-10180
CA-2017-169411;24/12/2017;29/12/2017;2;AC-10615
CA-2016-126543;9/1/2016;13/1/2016;1;MF-17665
CA-2015-104941;13/6/2015;19/6/2015;2;DH-13075
CA-2017-160087;18/3/2017;22/3/2017;2;EN-13780
CA-2014-120544;23/11/2014;27/11/2014;2;SS-20140
CA-2017-113670;15/10/2017;17/10/2017;3;RS-19765
CA-2017-166198;21/4/2017;24/4/2017;3;JW-15955
CA-2014-135608;8/12/2014;10/12/2014;1;JK-15625
CA-2017-144568;29/5/2017;2/6/2017;2;JO-15550
CA-2016-142370;19/9/2016;23/9/2016;2;TP-21130
CA-2016-105900;17/9/2016;23/9/2016;2;BS-11590
CA-2016-151155;20/12/2016;24/12/2016;2;AB-10255
CA-2017-144036;22/11/2017;26/11/2017;2;FO-14305
US-2014-169789;30/12/2014;4/1/2015;2;MF-17665
CA-2017-127264;3/4/2017;5/4/2017;3;SA-20830
CA-2016-151512;26/12/2016;2/1/2017;2;SH-19975
CA-2016-165169;5/6/2016;11/6/2016;2;JL-15235
CA-2015-109575;18/9/2015;23/9/2015;2;KH-16630
CA-2017-168193;6/3/2017;11/3/2017;1;RM-19750
CA-2016-115476;17/3/2016;17/3/2016;4;VM-21835
CA-2016-133340;9/12/2016;13/12/2016;2;LH-17155
CA-2016-137848;15/1/2016;21/1/2016;2;WB-21850
CA-2014-113047;24/10/2014;24/10/2014;4;AP-10915
CA-2016-149979;23/9/2016;28/9/2016;1;RA-19915
CA-2017-161956;27/8/2017;29/8/2017;1;DR-12880
CA-2016-116799;3/3/2016;6/3/2016;3;JG-15310
CA-2016-111283;29/2/2016;4/3/2016;2;LC-16870
CA-2015-167745;18/9/2015;23/9/2015;2;GB-14530
CA-2017-104577;12/5/2017;17/5/2017;2;CK-12205
CA-2016-156251;13/8/2016;18/8/2016;1;TS-21160
CA-2017-125878;25/2/2017;2/3/2017;2;MH-18025
CA-2016-163153;21/3/2016;25/3/2016;2;DM-12955
CA-2015-103205;8/12/2015;10/12/2015;1;JJ-15760
CA-2014-153913;16/12/2014;20/12/2014;1;KB-16585
CA-2016-155530;17/12/2016;21/12/2016;2;CM-12160
US-2016-101196;12/5/2016;17/5/2016;2;FM-14215
CA-2014-115357;6/8/2014;11/8/2014;1;RF-19735
US-2014-102715;11/4/2014;13/4/2014;1;JK-15370
CA-2015-107937;3/5/2015;8/5/2015;2;JB-16045
US-2017-148768;30/11/2017;2/12/2017;1;PN-18775
CA-2017-118521;16/2/2017;20/2/2017;2;LF-17185
CA-2014-149643;16/11/2014;20/11/2014;2;RH-19510
CA-2015-135314;9/7/2015;14/7/2015;1;MC-17575
CA-2017-165204;13/11/2017;16/11/2017;1;MN-17935
CA-2017-125752;31/7/2017;4/8/2017;2;EH-14125
CA-2017-112487;26/12/2017;30/12/2017;2;TC-21535
CA-2016-144218;31/10/2016;4/11/2016;2;JD-15895
CA-2016-169971;4/9/2016;9/9/2016;2;IL-15100
US-2016-133508;17/4/2016;21/4/2016;2;SW-20350
CA-2014-107139;5/7/2014;11/7/2014;2;DP-13390
CA-2015-111325;27/2/2015;28/2/2015;3;BT-11395
CA-2015-163762;27/11/2015;1/12/2015;2;JE-15475
US-2014-117163;27/1/2014;2/2/2014;2;EJ-13720
CA-2017-121314;23/9/2017;26/9/2017;3;BE-11410
CA-2017-147760;4/11/2017;5/11/2017;3;KL-16555
CA-2016-156503;14/10/2016;20/10/2016;2;NC-18415
CA-2015-113628;12/11/2015;19/11/2015;2;AH-10690
CA-2017-147753;5/3/2017;5/3/2017;4;PK-19075
CA-2015-103961;5/11/2015;9/11/2015;2;NG-18430
CA-2016-152471;8/7/2016;8/7/2016;4;ZD-21925
CA-2015-102582;15/9/2015;19/9/2015;2;NW-18400
CA-2017-141873;9/10/2017;14/10/2017;2;HG-14845
CA-2015-140984;14/9/2015;18/9/2015;2;CC-12685
CA-2014-132801;7/10/2014;12/10/2014;2;JG-15805
CA-2017-141733;7/5/2017;11/5/2017;2;RW-19540
US-2015-111927;14/11/2015;19/11/2015;2;LS-17230
CA-2014-105984;24/11/2014;24/11/2014;4;MY-18295
CA-2014-100363;8/4/2014;15/4/2014;2;JM-15655
CA-2014-126760;26/7/2014;2/8/2014;2;KM-16720
US-2014-109162;8/6/2014;12/6/2014;2;KE-16420
CA-2014-101931;28/10/2014;31/10/2014;3;TS-21370
CA-2017-129000;25/11/2017;27/11/2017;1;SZ-20035
CA-2017-161053;22/9/2017;23/9/2017;3;JE-15745
CA-2015-142377;4/12/2015;9/12/2015;2;MS-17980
CA-2015-127593;21/9/2015;21/9/2015;4;DH-13675
CA-2017-130526;26/11/2017;29/11/2017;3;GT-14755
US-2017-131849;6/6/2017;10/6/2017;2;GH-14410
US-2017-105389;23/10/2017;28/10/2017;1;DM-13015
CA-2014-140816;20/12/2014;20/12/2014;4;TC-21295
CA-2017-154039;17/2/2017;22/2/2017;2;JK-16120
CA-2014-135755;3/5/2014;10/5/2014;2;NC-18415
CA-2017-123246;17/10/2017;19/10/2017;1;AJ-10960
CA-2015-157133;28/11/2015;3/12/2015;2;LC-16885
CA-2014-124709;27/7/2014;29/7/2014;1;GW-14605
CA-2017-146360;23/4/2017;25/4/2017;1;SC-20305
CA-2015-132486;23/10/2015;27/10/2015;1;JF-15355
CA-2016-136231;5/9/2016;7/9/2016;1;DM-13015
CA-2016-140641;28/10/2016;2/11/2016;2;EP-13915
CA-2014-151001;5/4/2014;7/4/2014;3;JG-15805
CA-2015-129896;15/6/2015;20/6/2015;2;PF-19120
CA-2014-152849;5/7/2014;12/7/2014;2;DW-13195
US-2017-127341;29/1/2017;2/2/2017;2;CK-12595
CA-2016-167759;3/3/2016;8/3/2016;1;CC-12670
CA-2014-100895;2/6/2014;6/6/2014;2;SV-20785
US-2016-163881;24/11/2016;30/11/2016;2;SP-20860
US-2016-144547;10/11/2016;14/11/2016;2;MS-17770
US-2014-112200;22/11/2014;28/11/2014;2;TC-21475
CA-2017-110212;1/5/2017;5/5/2017;2;SJ-20125
CA-2017-134285;7/12/2017;12/12/2017;2;DS-13180
CA-2017-102267;30/11/2017;4/12/2017;2;SC-20800
CA-2017-157980;7/12/2017;9/12/2017;3;SH-20395
CA-2015-121097;3/1/2015;8/1/2015;2;SF-20965
CA-2015-151043;14/11/2015;20/11/2015;2;MG-17680
US-2015-119312;2/10/2015;7/10/2015;1;CS-12400
CA-2015-167010;5/4/2015;10/4/2015;2;VT-21700
CA-2017-126788;5/6/2017;6/6/2017;3;AB-10105
CA-2017-148068;18/9/2017;25/9/2017;2;MM-18280
US-2017-142573;18/7/2017;23/7/2017;2;ML-17410
US-2015-148817;1/12/2015;7/12/2015;2;KD-16495
CA-2016-110044;28/6/2016;2/7/2016;1;RF-19735
CA-2017-146920;28/8/2017;1/9/2017;2;SC-20305
CA-2014-103940;17/9/2014;21/9/2014;2;BN-11515
CA-2016-162082;14/3/2016;17/3/2016;3;JS-15880
CA-2016-132094;26/8/2016;2/9/2016;2;VG-21805
CA-2017-123001;2/9/2017;8/9/2017;2;AW-10840
CA-2015-118955;16/6/2015;20/6/2015;2;LS-17230
US-2016-143448;10/12/2016;10/12/2016;4;MH-17455
CA-2017-117863;18/5/2017;23/5/2017;2;TS-21340
CA-2017-160458;27/5/2017;29/5/2017;1;EH-13945
US-2016-142685;23/6/2016;30/6/2016;2;MG-17695
CA-2016-133144;16/5/2016;21/5/2016;1;DO-13435
CA-2017-167871;18/11/2017;23/11/2017;2;AF-10870
CA-2016-119963;18/11/2016;22/11/2016;2;SN-20710
CA-2014-121167;28/11/2014;30/11/2014;1;MO-17500
US-2016-151862;1/3/2016;8/3/2016;2;ON-18715
CA-2017-152961;15/1/2017;19/1/2017;2;SC-20095
CA-2014-133228;4/4/2014;9/4/2014;2;MS-17710
CA-2016-114951;26/6/2016;3/7/2016;2;DN-13690
CA-2016-156573;29/5/2016;2/6/2016;2;RB-19360
CA-2015-113901;19/10/2015;24/10/2015;2;NH-18610
CA-2017-134838;19/2/2017;20/2/2017;3;ED-13885
CA-2016-120257;22/9/2016;28/9/2016;2;PW-19240
CA-2014-164910;12/11/2014;17/11/2014;1;DM-13345
CA-2016-149902;1/4/2016;6/4/2016;2;DW-13540
CA-2016-146010;20/5/2016;23/5/2016;3;EH-14125
US-2015-163685;1/6/2015;5/6/2015;2;KE-16420
CA-2014-135090;22/11/2014;26/11/2014;2;SP-20920
CA-2015-132374;22/2/2015;24/2/2015;1;PS-19045
CA-2016-167556;29/3/2016;2/4/2016;2;JM-15250
US-2016-116400;22/10/2016;24/10/2016;3;EB-13930
CA-2017-101308;2/10/2017;7/10/2017;2;FG-14260
CA-2014-114517;23/12/2014;27/12/2014;2;TH-21235
CA-2017-119564;15/12/2017;20/12/2017;2;PL-18925
CA-2016-135265;7/7/2016;9/7/2016;1;CC-12370
CA-2016-108735;17/4/2016;21/4/2016;2;JM-15535
CA-2017-112333;8/4/2017;14/4/2017;2;KF-16285
US-2016-159415;17/4/2016;22/4/2016;2;CS-12175
CA-2014-122588;25/11/2014;27/11/2014;1;AR-10540
CA-2014-137589;3/11/2014;8/11/2014;2;MS-17770
CA-2015-161998;1/5/2015;5/5/2015;2;DB-13120
CA-2015-105627;8/3/2015;12/3/2015;2;DK-12895
US-2015-149629;17/7/2015;20/7/2015;1;MP-17965
CA-2014-116834;11/10/2014;16/10/2014;2;Dp-13240
CA-2016-145730;3/3/2016;8/3/2016;2;CC-12220
US-2015-168732;10/12/2015;16/12/2015;2;KM-16660
CA-2015-107468;18/12/2015;22/12/2015;2;MK-17905
CA-2017-144463;1/1/2017;5/1/2017;2;SC-20725
CA-2017-100811;21/11/2017;24/11/2017;3;CC-12475
CA-2015-153612;22/12/2015;27/12/2015;2;BT-11305
CA-2015-165624;23/8/2015;28/8/2015;2;FH-14350
CA-2014-154963;22/6/2014;27/6/2014;2;AA-10645
CA-2017-130764;27/10/2017;28/10/2017;3;JO-15145
CA-2017-139311;11/8/2017;13/8/2017;3;SF-20965
CA-2017-124296;24/12/2017;28/12/2017;2;CS-12355
CA-2016-169957;26/9/2016;30/9/2016;2;SN-20710
US-2016-108777;12/12/2016;12/12/2016;4;JM-15655
CA-2015-148859;28/12/2015;1/1/2016;2;FH-14350
CA-2014-110786;29/12/2014;2/1/2015;2;AJ-10795
CA-2015-137750;25/6/2015;30/6/2015;2;JF-15565
CA-2015-136378;2/4/2015;7/4/2015;2;CS-11845
CA-2017-100356;21/10/2017;25/10/2017;2;SP-20920
US-2015-166520;16/7/2015;19/7/2015;3;KE-16420
CA-2017-136350;24/6/2017;26/6/2017;1;GA-14515
CA-2014-122931;29/9/2014;3/10/2014;2;SM-20950
CA-2014-163034;24/11/2014;28/11/2014;2;DK-12985
CA-2015-124058;20/11/2015;24/11/2015;2;LC-16885
CA-2016-129196;1/11/2016;7/11/2016;2;XP-21865
US-2015-138716;17/9/2015;20/9/2015;3;CS-11845
US-2016-122182;10/3/2016;14/3/2016;2;BD-11770
US-2014-130358;23/6/2014;26/6/2014;3;DL-13330
CA-2014-102673;1/11/2014;5/11/2014;2;KH-16630
CA-2016-145303;28/8/2016;31/8/2016;3;TP-21415
CA-2015-156104;6/12/2015;8/12/2015;1;NP-18685
US-2015-164308;24/9/2015;27/9/2015;3;SC-20680
CA-2017-108112;15/11/2017;20/11/2017;2;DK-12895
CA-2015-100685;19/12/2015;21/12/2015;1;SM-20950
CA-2015-165414;21/12/2015;24/12/2015;3;LS-17245
CA-2016-140417;25/9/2016;29/9/2016;2;KE-16420
US-2017-151316;24/6/2017;30/6/2017;2;MC-17635
CA-2017-163692;7/9/2017;9/9/2017;3;Dp-13240
CA-2016-111913;4/8/2016;6/8/2016;1;LC-16930
US-2014-156559;19/8/2014;26/8/2014;2;LH-16900
CA-2016-161473;1/4/2016;5/4/2016;2;TB-21175
CA-2017-166576;16/5/2017;18/5/2017;3;JM-15865
CA-2015-102491;24/8/2015;28/8/2015;2;KW-16435
CA-2014-116904;23/9/2014;28/9/2014;2;SC-20095
US-2017-102288;19/6/2017;23/6/2017;2;ZC-21910
CA-2017-137456;21/12/2017;21/12/2017;4;RB-19465
US-2017-155999;7/8/2017;13/8/2017;2;JK-15370
US-2016-148334;22/8/2016;26/8/2016;2;DD-13570
CA-2015-105599;7/9/2015;7/9/2015;4;MC-17275
CA-2015-153717;25/12/2015;1/1/2016;2;DL-13495
CA-2015-116687;2/5/2015;7/5/2015;2;NC-18625
CA-2016-163573;24/11/2016;27/11/2016;3;AC-10450
CA-2015-153416;24/11/2015;29/11/2015;2;TS-21340
CA-2017-117394;4/9/2017;10/9/2017;2;MM-17920
