Product ID;Product Name;IdCategory;IdSub-Category;Sales
OFF-ST-10000636;Rogers Profile Extra Capacity Storage Tub;2;5;83.7
TEC-PH-10003174;RCA ViSYS 25825 Wireless digital phone;3;8;415.968
OFF-PA-10001497;Xerox 1914;2;11;109.92
OFF-PA-10001952;Xerox 1902;2;11;45.68
OFF-SU-10004661;Acme Titanium Bonded Scissors;2;15;25.5
OFF-PA-10001826;Xerox 207;2;11;20.736
TEC-MA-10001031;Socket Bluetooth Cordless Hand Scanner (CHS);3;16;506.28
TEC-MA-10003176;Okidata B400 Printer;3;16;343.2
TEC-AC-10002647;Logitech Wireless Boombox Speaker - portable - wireless, wired;3;12;212.8
TEC-PH-10002114;Xiaomi Mi3;3;8;2279.96
OFF-PA-10001593;Xerox 1947;2;11;11.96
TEC-AC-10004803;Sony Micro Vault Click 4 GB USB 2.0 Flash Drive;3;12;167.28
OFF-PA-10001801;Xerox 193;2;11;23.92
TEC-PH-10000127;iOttie XL Car Mount;3;8;79.96
OFF-AP-10001564;Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup;2;10;465.16
TEC-AC-10004595;First Data TMFD35 PIN Pad;3;12;428.4
FUR-FU-10002874;Ultra Commercial Grade Dual Valve Door Closer;1;6;63.824
FUR-FU-10003489;Contemporary Borderless Frame;1;6;25.83
TEC-MA-10002073;3D Systems Cube Printer, 2nd Generation, White;3;16;1039.992
TEC-PH-10004006;Panasonic KX - TS880B Telephone;3;8;41.22
OFF-BI-10000279;"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders";2;9;23.12
OFF-PA-10000300;Xerox 1936;2;11;47.952
OFF-BI-10004308;Avery Legal 4-Ring Binder;2;9;6.294
TEC-PH-10004080;Avaya 5410 Digital phone;3;8;122.382
OFF-PA-10001260;TOPS Money Receipt Book, Consecutively Numbered in Red,;2;11;56.07
OFF-ST-10004946;Desktop 3-Pocket Hot File;2;5;216.4
OFF-PA-10002109;Wirebound Voice Message Log Book;2;11;3.808
TEC-MA-10004255;Konica Minolta magicolor 1690MF Multifunction Printer;3;16;319.92
FUR-FU-10003095;"Linden 12"" Wall Clock With Oak Frame";1;6;101.94
FUR-FU-10000820;Tensor Brushed Steel Torchiere Floor Lamp;1;6;67.96
TEC-MA-10002930;Ricoh - Ink Collector Unit for GX3000 Series Printers;3;16;83.9
OFF-PA-10003205;Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper;2;11;16.34
OFF-LA-10002368;Avery 479;2;3;7.83
TEC-MA-10003230;Okidata C610n Printer;3;16;1362.9
OFF-PA-10000295;Xerox 229;2;11;38.88
OFF-SU-10004884;Acme Galleria Hot Forged Steel Scissors with Colored Handles;2;15;37.752
FUR-FU-10002240;Nu-Dell EZ-Mount Plastic Wall Frames;1;6;7.88
FUR-FU-10001057;Tensor Track Tree Floor Lamp;1;6;127.936
FUR-CH-10002073;Hon Olson Stacker Chairs;1;2;1059.12
OFF-AP-10003278;Belkin 7-Outlet SurgeMaster Home Series;2;10;5.588
TEC-PH-10002070;Griffin GC36547 PowerJolt SE Lightning Charger;3;8;13.494
FUR-FU-10000277;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;1;6;84.272
TEC-AC-10004420;Cherry 142-key Programmable Keyboard;3;12;479.72
TEC-PH-10004094;Motorola L703CM;3;8;623.96
TEC-MA-10002790;NeatDesk Desktop Scanner & Digital Filing System;3;16;479.988
OFF-AP-10001634;Hoover Commercial Lightweight Upright Vacuum;2;10;1.392
OFF-PA-10001837;Xerox 1976;2;11;15.552
OFF-AR-10003896;Stride Job 150 Highlighters, Chisel Tip, Assorted Colors;2;7;17.94
OFF-BI-10002897;"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""";2;9;5.872
OFF-PA-10001243;Xerox 1983;2;11;5.98
FUR-FU-10003806;"Tenex Chairmat w/ Average Lip, 45"" x 53""";1;6;756.8
TEC-MA-10000904;Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner;3;16;341.991
OFF-LA-10002473;Avery 484;2;3;9.216
FUR-FU-10003374;Electrix Fluorescent Magnifier Lamps & Weighted Base;1;6;315.776
TEC-MA-10001856;Okidata C610n Printer;3;16;649
OFF-ST-10003641;Space Solutions Industrial Galvanized Steel Shelving.;2;5;126.08
OFF-AR-10004707;Staples in misc. colors;2;7;2.48
TEC-MA-10004086;Plantronics Single Ear Headset;3;16;29.925
TEC-MA-10001695;Zebra GK420t Direct Thermal/Thermal Transfer Printer;3;16;703.71
FUR-FU-10002506;"Tensor ""Hersey Kiss"" Styled Floor Lamp";1;6;38.97
TEC-AC-10004518;Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive;3;12;160
OFF-AP-10000027;Hoover Commercial SteamVac;2;10;40.74
OFF-PA-10002558;Xerox 1938;2;11;268.24
TEC-AC-10000926;NETGEAR RangeMax WNR1000 Wireless Router;3;12;59.976
OFF-PA-10001846;Xerox 1899;2;11;18.496
TEC-MA-10003673;Hewlett-Packard Desktjet 6988DT Refurbished Printer;3;16;3404.5
FUR-BO-10001567;Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled;1;1;90.882
FUR-FU-10001379;"Executive Impressions 16-1/2"" Circular Wall Clock";1;6;26.72
TEC-MA-10000984;Okidata MB760 Printer;3;16;3357.6
OFF-AR-10000937;Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set;2;7;175.44
FUR-FU-10002030;"Executive Impressions 14"" Contract Wall Clock with Quartz Movement";1;6;44.46
OFF-FA-10000254;Sterling Rubber Bands by Alliance;2;14;15.072
OFF-AP-10004136;Kensington 6 Outlet SmartSocket Surge Protector;2;10;122.94
TEC-AC-10002370;Maxell CD-R Discs;3;12;7.88
OFF-AR-10003986;Avery Hi-Liter Pen Style Six-Color Fluorescent Set;2;7;7.7
OFF-SU-10004290;"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut";2;15;27.36
TEC-MA-10004552;Star Micronics TSP100 TSP143LAN Receipt Printer;3;16;1035.8
OFF-PA-10000312;Xerox 1955;2;11;91.36
OFF-PA-10001001;Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate;2;11;93.248
OFF-PA-10001583;"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack";2;11;44.1
TEC-MA-10002694;Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner;3;16;101.994
TEC-MA-10004626;Lexmark 20R1285 X6650 Wireless All-in-One Printer;3;16;480
TEC-PH-10004241;Nokia Lumia 1020;3;8;1439.968
OFF-SU-10003936;Acme Serrated Blade Letter Opener;2;15;7.632
TEC-MA-10003337;Okidata B401 Printer;3;16;179.991
OFF-PA-10000210;Xerox Blank Computer Paper;2;11;99.9
OFF-AR-10003477;4009 Highlighters;2;7;8.04
FUR-CH-10002317;Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs;1;2;207.184
OFF-LA-10004677;Self-Adhesive Address Labels for Typewriters with Dispenser Box;2;3;20.664
FUR-CH-10002780;Office Star - Task Chair with Contemporary Loop Arms;1;2;163.764
OFF-EN-10001535;Grip Seal Envelopes;2;13;7.072
TEC-MA-10003493;Penpower WorldCard Pro Card Scanner;3;16;91.475
TEC-AC-10002380;Sony 8GB Class 10 Micro SDHC R40 Memory Card;3;12;27.192
TEC-PH-10002817;RCA ViSYS 25425RE1 Corded phone;3;8;323.976
TEC-MA-10003589;Cisco 8961 IP Phone Charcoal;3;16;224.937
OFF-AP-10003099;Eureka Hand Vacuum, Bagless;2;10;197.72
TEC-PH-10002645;LG G2;3;8;1499.97
OFF-ST-10001627;Eldon Jumbo ProFile Portable File Boxes Graphite/Black;2;5;36.744
